player_id,nickname,real_name,age,country,current_team,teams,total_kills,total_deaths,headshot_percentage,damage_per_round,grenade_dmg_per_round,maps_played,rounds_played,kills_per_death,kills_per_round,assists_per_round,deaths_per_round,saved_by_teammate_per_round,saved_teammates_per_round,rounds_with_kills,kill_to_death_diff,total_opening_kills,total_opening_deaths,opening_kill_ratio,opening_kill_rating,team_win_percent_after_first_kill,first_kill_in_won_rounds,0_kill_rounds,1_kill_rounds,2_kill_rounds,3_kill_rounds,4_kill_rounds,5_kill_rounds,rifle_kills,sniper_kills,smg_kills,pistol_kills,grenade_kills,other_kills,rating
9818,uli,Samu Leirilaakso,24,Finland,KOVA,KOVA,10468,10254,48.8%,76.5,4.8,575,15393,1.02,0.68,0.13,0.67,0.09,0.1,7242,K - D diff.,1540,1458,1.06,1.01,72.9%,14.9%,8151,4782,1814,534,104,8,8072,165,456,1673,103,24,1.0
630,MUTiRiS,Christopher Fernandes,29,Portugal,SAW,"SAW, k1ck, Giants",22278,22069,50.6%,78.0,5.8,1235,32303,1.01,0.69,0.15,0.68,0.1,0.1,15208,K - D diff.,3382,3326,1.02,1.02,72.9%,15.3%,17095,9787,4043,1146,207,25,17101,113,995,3747,314,38,1.0
9257,freddieb,Fredrik Buö,28,Sweden,,"Epsilon, GODSENT, Red Reserve",20728,20548,52.9%,77.0,4.2,1135,30119,1.01,0.69,0.14,0.68,0.09,0.09,14171,K - D diff.,3160,3144,1.01,1.02,72.9%,14.7%,15948,9094,3848,1006,196,27,15233,561,1134,3537,218,87,0.99
1915,SEMPHIS,Kory Friesen,33,Canada,Gaimin Gladiators,"Splyce, TSM, Complexity",15472,15505,36.5%,73.6,3.1,848,21936,1.0,0.71,0.14,0.71,0.1,0.1,10488,K - D diff.,2409,2211,1.09,1.05,71.6%,15.8%,11448,6664,2849,818,148,9,6452,4597,799,3415,204,38,0.99
7873,dephh,Rory Jackson,30,United Kingdom,,Complexity,14252,14484,47.6%,80.6,4.9,768,20106,0.98,0.71,0.16,0.72,0.11,0.1,9565,K - D diff.,2501,2493,1.0,1.08,71.1%,17.9%,10541,6003,2633,753,156,20,8804,1444,1339,2456,186,52,0.99
16769,realz1n,Antonio Oliveira,27,Brazil,B4,"B4, W7M, Sharks, FURIA Academy",10196,10040,49.4%,73.7,5.7,581,15398,1.02,0.66,0.14,0.65,0.11,0.09,6980,K - D diff.,1521,1635,0.93,0.98,71.1%,13.4%,8418,4578,1717,565,111,9,7243,153,820,1802,166,43,1.07
7808,freakazoid,Ryan Abadir,29,United States,Mythic,"Swole Patrol, Cloud9, Echo Fox",16041,16075,46.8%,77.9,4.5,901,23127,1.0,0.69,0.15,0.7,0.11,0.1,10874,K - D diff.,2494,2758,0.9,1.01,75.2%,15.5%,12253,6953,2888,844,173,16,11682,87,1173,2859,212,61,0.99
13157,Jerry,Andrey Mekhryakov,24,Russia,forZe,forZe,29312,29038,45.7%,76.6,4.4,1598,43012,1.01,0.68,0.14,0.68,0.1,0.09,20081,K - D diff.,4508,4337,1.04,1.02,73.1%,14.6%,22931,13033,5234,1480,299,35,21174,496,2723,4648,273,71,1.07
18317,magixx,Boris Vorobiev,19,Russia,Spirit,Spirit,10965,10680,57.3%,70.3,3.7,638,16888,1.03,0.65,0.11,0.63,0.1,0.1,7544,K - D diff.,1561,1575,0.99,0.97,74.6%,12.9%,9344,4957,1888,577,109,13,8137,352,426,1897,121,66,1.05
12083,YDNA,Andrew Adams,23,Australia,rewound,"Breakaway, Funky Monkeys, Dark Sided",7636,7533,38.9%,71.0,2.9,435,11265,1.01,0.68,0.11,0.67,0.09,0.1,5215,K - D diff.,1305,1112,1.17,1.08,72.7%,17.4%,6050,3350,1379,418,66,2,2527,3134,317,1576,85,11,1.03
7700,robiin,Robin Sjögren,27,Sweden,,"Endpoint, DenDD",27595,27649,48.0%,80.1,8.6,1508,40171,1.0,0.69,0.17,0.69,0.11,0.1,18738,K - D diff.,3904,4242,0.92,0.98,72.7%,13.8%,21433,12079,4832,1488,309,30,19884,522,1899,4617,664,102,0.99
12710,gMd,Anthony Guimond,21,Canada,,"Rogue, FRENCH CANADIANS, LiViD, Spacestation",8389,8436,53.5%,75.4,3.5,464,12098,0.99,0.69,0.14,0.7,0.11,0.11,5676,K - D diff.,1188,1355,0.88,0.97,71.4%,14.1%,6422,3613,1527,432,94,10,5997,375,398,1551,66,18,1.05
8184,ALEX,Alex McMeekin,26,United Kingdom,fnatic,"LDLC, Vitality, fnatic",21407,21779,47.3%,76.3,3.5,1162,30750,0.98,0.7,0.13,0.71,0.1,0.09,14301,K - D diff.,3278,3941,0.83,0.99,73.1%,15.1%,16449,8992,3803,1234,254,18,15139,620,1637,3789,216,54,0.99
338,markeloff,Yegor Markelov,34,Ukraine,,"FlipSid3, HellRaisers",19780,19292,41.6%,74.3,5.0,1143,29624,1.03,0.67,0.15,0.65,0.08,0.09,13622,K - D diff.,2299,2181,1.05,0.93,74.2%,11.5%,16002,8902,3532,1000,172,16,13350,1913,724,3380,363,61,0.99
7296,Puls3,Reece Marrs,28,United Kingdom,Max&BigGarlicDips,"Endpoint, FMESPORTS",7860,7786,43.3%,74.7,3.8,436,11572,1.01,0.68,0.15,0.67,0.11,0.12,5377,K - D diff.,1063,995,1.07,0.98,70.5%,13.2%,6195,3482,1401,409,79,6,5040,795,456,1451,103,23,0.99
15204,Vegi,Arek Nawojski,22,Poland,Anonymo,"Anonymo, Virtus.pro, PACT, Illuminar",15239,15404,47.6%,77.0,3.7,801,21935,0.99,0.69,0.13,0.7,0.1,0.1,10292,K - D diff.,2250,2516,0.89,0.99,71.1%,14.8%,11643,6571,2707,824,168,22,11595,151,728,2612,154,37,1.04
12101,neptune,Jason Tran,19,United States,,"Ghost, Bee's Money Crew, Recon 5",9091,9114,55.4%,74.8,3.1,498,13218,1.0,0.69,0.13,0.69,0.11,0.1,6161,K - D diff.,1265,1345,0.94,0.98,73.5%,13.6%,7057,3931,1647,473,103,7,6353,209,717,1660,85,99,1.04
5373,xelos,Jerry Råberg,29,Sweden,Lemondogs,"Lemondogs, Epsilon, AliGon",7960,7968,48.3%,76.7,5.8,438,11568,1.0,0.69,0.15,0.69,0.08,0.08,5372,K - D diff.,1017,1145,0.89,0.94,75.5%,13.1%,6196,3398,1469,415,86,4,5423,226,538,1531,170,77,0.99
9103,rbz,Daniel Urbani,28,Australia,,"Paradox, Corvidae",11278,11140,48.9%,73.3,4.3,647,16903,1.01,0.67,0.13,0.66,0.09,0.1,7721,K - D diff.,1242,1270,0.98,0.91,70.9%,10.4%,9182,5016,1999,571,124,11,8085,166,895,1966,170,24,0.99
8396,BENDJI,Benjamin Söderena,26,Sweden,Deportivo,"Singularity, DenDD",16055,15918,32.5%,75.4,5.3,878,23318,1.01,0.69,0.14,0.68,0.1,0.1,10999,K - D diff.,2352,2005,1.17,1.03,74.7%,15.2%,12319,7080,2953,811,144,11,6621,5144,729,3233,340,10,0.99
19823,dukefissura,Suleımen Orazaly,26,Kazakhstan,Unique,"Unique, 100PG",7230,7347,60.7%,77.5,3.9,381,10223,0.98,0.71,0.12,0.72,0.11,0.1,4851,K - D diff.,1282,1468,0.87,1.05,69.0%,17.5%,5372,3027,1356,389,71,8,5458,138,383,1191,59,21,1.05
9221,reversive,Roberto Themtham,30,Argentina,Leviatan,"Leviatan, Isurus",10944,10827,43.6%,75.5,4.5,619,16203,1.01,0.68,0.14,0.67,0.1,0.1,7500,K - D diff.,1539,1502,1.02,0.99,73.8%,13.6%,8703,4870,1938,579,104,9,7428,556,923,1903,143,17,0.99
4726,jaxi,Costin Vrînceanu,28,Romania,,Nexus,8103,7920,40.5%,73.7,2.9,472,12125,1.02,0.67,0.14,0.65,0.09,0.11,5590,K - D diff.,1133,1043,1.09,0.99,74.8%,13.2%,6535,3622,1505,383,78,2,4508,1494,451,1551,103,14,0.99
44,BARBARR,André Möller,32,Sweden,,"Epsilon, x6tence Galaxy, Singularity",15776,15796,42.7%,74.8,3.9,876,23180,1.0,0.68,0.13,0.68,0.09,0.09,10702,K - D diff.,2510,2507,1.0,1.03,72.8%,15.6%,12478,6854,2826,840,165,17,8303,2784,1510,2938,198,66,0.99
12822,VINI,Vinicius Figueiredo,23,Brazil,Imperial,FURIA,17335,17355,48.6%,73.6,4.2,1000,26088,1.0,0.66,0.13,0.67,0.1,0.09,11683,K - D diff.,2426,2608,0.93,0.97,74.5%,12.8%,14405,7448,3044,982,192,17,13254,248,810,2726,211,145,1.04
19190,Liki,Benson Niuila,23,Australia,,"Looking For Org, Dire Wolves",6567,6403,43.4%,73.9,5.9,395,9991,1.03,0.66,0.15,0.64,0.12,0.1,4549,K - D diff.,923,930,0.99,0.97,72.2%,12.8%,5442,2990,1175,316,61,7,4708,240,516,953,148,33,1.07
8324,morelz,Piotr Taterka,28,Poland,Illuminar,"PRIDE, Virtus.pro",20053,20255,46.7%,77.0,3.3,1087,28887,0.99,0.69,0.13,0.7,0.09,0.09,13583,K - D diff.,3044,3255,0.94,1.01,72.0%,15.2%,15304,8679,3586,1089,210,19,14370,521,1144,3680,270,88,0.99
12781,k1to,Nils Gruhne,23,Germany,BIG Academy,"BIG, ALTERNATE aTTaX, Sprout",23197,23538,58.0%,74.9,4.6,1275,33907,0.99,0.68,0.12,0.69,0.1,0.09,15639,K - D diff.,3624,4031,0.9,1.0,74.1%,15.2%,18268,10036,4001,1278,295,29,16115,1385,1033,4327,273,117,1.04
9903,notaN,Anton Pedersen,22,Denmark,MASONIC,"MASONIC, Singularity, OPAA",8207,8167,49.1%,74.0,5.0,462,12321,1.0,0.67,0.14,0.66,0.11,0.11,5585,K - D diff.,1037,1152,0.9,0.93,70.4%,12.0%,6736,3605,1439,446,89,6,5683,136,795,1484,96,33,0.99
17553,pesadelo,Matheus Panisset,22,Brazil,TeamOne,"TeamOne, RED Canids",11119,11328,44.7%,76.9,6.3,616,16090,0.98,0.69,0.14,0.7,0.1,0.09,7452,K - D diff.,1566,1717,0.91,0.98,71.8%,14.0%,8638,4698,1994,620,127,13,8235,267,505,1901,196,40,1.04
16495,kory,Kornél Szedlár,24,Hungary,Sangal,"Sangal, Budapest Five, Salamander",9068,9143,54.4%,77.3,4.4,489,13011,0.99,0.7,0.14,0.7,0.11,0.12,6166,K - D diff.,1594,1607,0.99,1.07,68.3%,17.0%,6845,3940,1664,459,92,11,6517,435,385,1628,108,30,1.06
19232,JIaYm,Nikita Panyushkin,23,Russia,,"HellRaisers, bankaPEPSI",10080,10371,52.5%,79.2,4.4,523,14183,0.97,0.71,0.14,0.73,0.1,0.1,6731,K - D diff.,1765,1889,0.93,1.07,71.2%,18.0%,7452,4219,1802,590,113,7,7797,93,343,1735,112,33,1.05
339,ANGE1,Kirill Karasiow,32,Ukraine,,HellRaisers,31392,32077,51.3%,80.1,5.0,1728,45027,0.98,0.7,0.17,0.71,0.1,0.07,20977,K - D diff.,6016,6382,0.94,1.1,72.8%,19.0%,24050,13183,5668,1738,336,52,23022,702,1724,5467,437,62,0.99
10372,kaboose,Jake McDonald,22,United States,,"Selfless, Vision",10006,10311,54.9%,76.1,2.4,549,14235,0.97,0.7,0.12,0.72,0.11,0.11,6668,K - D diff.,1561,1756,0.89,1.01,72.3%,16.1%,7567,4184,1777,575,117,15,7189,271,625,1836,74,31,0.99
8726,facecrack,Dmitriy Alekseyev,28,Russia,KJlACCHblE,"forZe, PiTER",31491,32214,48.4%,77.6,3.2,1693,45193,0.98,0.7,0.14,0.71,0.1,0.09,21030,K - D diff.,5106,5822,0.88,1.02,72.8%,16.0%,24163,13156,5718,1763,363,30,22076,288,3176,5370,319,339,0.99
8125,Dimaoneshot,Dmitriy Bandurka,27,Russia,,"Spirit, Espada",23864,24414,52.5%,77.3,4.0,1315,34605,0.98,0.69,0.14,0.71,0.11,0.1,15984,K - D diff.,4185,4566,0.92,1.05,71.8%,16.9%,18621,10133,4180,1343,298,30,18597,225,776,3982,269,54,0.99
9130,Drone,Taylor Johnson,24,United States,,"Splyce, Envy",8164,8332,61.8%,75.2,3.9,454,11841,0.98,0.69,0.13,0.7,0.12,0.11,5472,K - D diff.,1188,1484,0.8,0.96,71.1%,14.5%,6369,3454,1458,461,84,15,6059,84,346,1573,80,32,0.99
19733,DemQQ,Sergiy Demchenko,21,Ukraine,B8,"B8, CR4ZY, Akuma, Project X",7138,7124,53.2%,76.9,5.6,400,10507,1.0,0.68,0.14,0.68,0.1,0.09,4894,K - D diff.,1262,1230,1.03,1.07,72.6%,17.2%,5613,3179,1269,370,69,7,5104,479,300,1144,99,54,1.07
2241,rmn,Ricardo Oliveira,30,Portugal,SAW,"SAW, k1ck, Giants",20149,20180,54.2%,74.3,3.6,1129,29540,1.0,0.68,0.13,0.68,0.1,0.11,13745,K - D diff.,2813,2563,1.1,1.0,74.2%,14.1%,15795,8857,3619,1055,194,20,15379,435,878,3245,181,79,0.99
735,Dosia,Mihail Stolyarov,34,Russia,,"Gambit, HellRaisers",25227,24934,48.1%,73.9,5.5,1431,37517,1.01,0.67,0.15,0.66,0.08,0.08,17280,K - D diff.,3038,3334,0.91,0.92,75.9%,12.0%,20237,11221,4513,1310,219,17,17977,646,1717,4404,406,102,0.99
12089,vanity,Anthony Malaspina,23,United States,,"Chaos, eUnited, Gorilla Gang",10461,10381,41.8%,74.0,4.6,609,15688,1.01,0.67,0.13,0.66,0.1,0.09,7175,K - D diff.,1741,1661,1.05,1.05,74.9%,15.6%,8513,4662,1865,532,107,9,5631,1891,811,1902,168,84,1.06
9291,krii,Kristaps Bricis,24,Latvia,Wolsung,"Wolsung, EPG",7065,7067,49.1%,74.1,3.2,399,10544,1.0,0.67,0.14,0.67,0.1,0.12,4819,K - D diff.,799,811,0.99,0.92,75.1%,11.3%,5725,3131,1214,396,72,6,5342,80,314,1274,61,13,0.99
10052,fitch,Bektiyar Bahytov,30,Kazakhstan,Golden Knights,"AVANGAR, Tengri, Gambit",10410,10620,52.6%,77.9,4.9,574,15207,0.98,0.68,0.15,0.7,0.09,0.08,6993,K - D diff.,1682,1764,0.95,1.03,74.1%,15.5%,8214,4443,1835,575,128,12,7718,90,660,1804,119,37,0.99
13093,DeathZz,Raúl Jordán Nieto,26,Spain,Movistar Riders,Movistar Riders,9366,9282,49.3%,73.9,3.6,533,14222,1.01,0.66,0.13,0.65,0.09,0.1,6423,K - D diff.,1027,1068,0.96,0.9,70.8%,10.2%,7799,4181,1659,477,94,12,6986,127,557,1605,92,32,1.03
8875,gade,Nicklas Gade,27,Denmark,BIG,"North, North Academy, OpTic",16756,16884,53.6%,72.5,3.6,964,25326,0.99,0.66,0.12,0.67,0.1,0.1,11274,K - D diff.,2370,2666,0.89,0.96,73.2%,13.5%,14052,7151,2994,922,185,22,12899,96,888,2648,193,63,0.99
12102,djay,Jonathan Dallal,29,Canada,EG.PA,"Party Astronauts, New England Whalers",14838,14900,47.9%,74.7,4.0,844,21818,1.0,0.68,0.14,0.68,0.11,0.11,10153,K - D diff.,1916,1934,0.99,0.96,73.2%,12.6%,11665,6606,2593,788,148,18,10815,260,865,2643,177,139,1.04
7529,SAGGERTON,Saku Jokinen,26,Finland,,"iGame.com, RCTIC, LGR",9723,9954,42.6%,75.4,4.6,540,14097,0.98,0.69,0.15,0.71,0.11,0.1,6493,K - D diff.,1492,1586,0.94,1.01,74.8%,15.6%,7604,4065,1749,573,94,12,7165,121,418,1840,140,47,0.99
7965,larsen,Sebastian Larsen,25,Denmark,Tricked,"Tricked, Movistar Riders",10597,10456,30.0%,70.0,4.2,607,16049,1.01,0.66,0.1,0.65,0.09,0.07,7364,K - D diff.,1905,1487,1.28,1.11,71.8%,17.5%,8685,4903,1836,494,115,16,2537,5796,328,1785,143,34,0.99
2799,bubble,Kamen Kostadinov,30,Bulgaria,SKADE,"Windigo, E-frag.net, Fiend",38738,38199,41.5%,74.2,5.1,2219,58263,1.01,0.66,0.15,0.66,0.1,0.1,26821,K - D diff.,5839,5883,0.99,1.0,75.2%,14.0%,31442,17614,6930,1901,334,42,23031,6762,1758,6438,673,170,0.99
8871,Lukki,Lucas Pilheden,22,Denmark,,"Tricked, AGF, Singularity",15622,15631,51.2%,72.4,3.0,893,23437,1.0,0.67,0.13,0.67,0.12,0.12,10697,K - D diff.,2058,2119,0.97,0.96,73.0%,12.6%,12740,6969,2740,808,152,28,11597,84,903,2814,155,117,0.99
17956,jabbi,Jakob Nygaard,19,Denmark,Heroic,"Copenhagen Flames, Singularity",13844,13776,59.6%,71.5,4.4,775,20783,1.0,0.67,0.11,0.66,0.1,0.1,9497,K - D diff.,1933,2004,0.96,0.97,73.3%,13.3%,11286,6161,2480,714,129,13,10378,287,708,2304,162,53,1.03
8082,AZR,Aaron Ward,29,Australia,,"Renegades, 100 Thieves, EXTREMUM",19524,19699,51.5%,74.4,3.9,1093,28528,0.99,0.68,0.14,0.69,0.11,0.11,13330,K - D diff.,2571,2508,1.03,0.97,72.0%,12.5%,15198,8637,3423,1054,201,15,14216,230,1736,3132,196,43,0.99
12593,J1rah,Jireh Youakim,22,Australia,,"ORDER, Breakaway",13525,13541,46.1%,72.9,4.6,785,20383,1.0,0.66,0.13,0.66,0.1,0.08,9221,K - D diff.,2052,2261,0.91,0.99,76.0%,14.3%,11162,5957,2388,731,126,19,9485,1002,786,2026,177,89,1.04
13989,ryotzz,Leon Felipe,28,Brazil,,W7M,7922,8076,37.2%,80.4,5.9,447,11613,0.98,0.68,0.18,0.7,0.1,0.09,5354,K - D diff.,1209,1371,0.88,0.99,76.7%,15.6%,6259,3448,1351,455,93,7,5520,211,686,1368,143,18,1.08
8374,bodyy,Alexandre Pianaro,25,France,HEET,"G2, DBL PONEY, LDLC",23955,24183,56.2%,76.2,4.6,1341,35573,0.99,0.67,0.15,0.68,0.11,0.09,16249,K - D diff.,3878,4011,0.97,1.02,73.3%,15.4%,19324,10425,4265,1271,262,26,17736,578,1285,4032,296,101,0.99
9482,NEKIZ,Gabriel Schenato,26,Brazil,paiN,"paiN, Luminosity",17653,17794,48.0%,74.9,3.9,993,26075,0.99,0.68,0.13,0.68,0.1,0.1,12078,K - D diff.,2961,2998,0.99,1.04,73.5%,16.1%,13997,7872,3069,929,184,24,12889,353,1246,2956,217,49,0.98
10436,sXe,Cristian Niță,24,Romania,KTRL,"Nexus, XPC",10081,10170,42.9%,74.4,3.1,577,14992,0.99,0.67,0.14,0.68,0.1,0.1,6855,K - D diff.,1197,1431,0.84,0.91,73.4%,11.3%,8137,4421,1769,545,113,7,7001,198,901,1878,110,18,0.98
19705,chop,Connor Sullivan,20,United States,EG.CD,"RBG, Carpe Diem, Kinship",8082,8123,52.5%,72.8,5.0,454,12086,0.99,0.67,0.13,0.67,0.1,0.11,5488,K - D diff.,1007,1069,0.94,0.94,70.4%,11.6%,6598,3498,1484,416,82,8,6099,62,464,1344,118,26,1.02
284,JACKZ,Audric Jug,30,France,G2,"G2, EnVyUs Academy, 3DMAX",19495,19674,58.3%,73.8,3.3,1096,29144,0.99,0.67,0.13,0.68,0.1,0.1,13213,K - D diff.,3142,3362,0.93,1.01,72.9%,15.1%,15931,8461,3466,1063,202,21,14367,256,1305,3349,186,91,0.98
8508,DAVEY,David Stafford,26,Canada,,"Splyce, Mythic",14132,14426,41.3%,76.7,2.8,801,20713,0.98,0.68,0.14,0.7,0.08,0.08,9545,K - D diff.,1962,2163,0.91,0.97,71.4%,14.2%,11168,6118,2493,742,169,23,8903,919,1382,2508,129,314,0.98
8327,Furlan,Damian Kislowski,27,Poland,AGO,AGO,37890,38534,53.0%,76.2,5.2,2101,55976,0.98,0.68,0.14,0.69,0.1,0.09,25598,K - D diff.,6157,6666,0.92,1.02,73.4%,15.7%,30378,16343,6712,2086,421,36,25905,2937,2130,6304,611,97,0.98
13177,stellar,Brenden McGrath,26,United States,,"Party Astronauts, Vireo.pro, Divine, AA",7396,7370,45.7%,76.2,4.3,427,10968,1.0,0.67,0.13,0.67,0.1,0.1,5095,K - D diff.,906,901,1.01,0.94,69.5%,11.7%,5873,3300,1367,358,62,8,5076,353,498,1394,82,6,1.05
884,Xizt,Richard Landström,31,Sweden,Heroic,"NIP, fnatic",28491,27984,46.8%,70.4,5.0,1665,42830,1.02,0.67,0.17,0.65,0.1,0.1,19825,K - D diff.,3698,3347,1.1,0.97,77.6%,12.4%,23005,13114,5095,1369,225,22,21772,703,920,4686,365,61,0.98
12113,Jonji,Jonathan Carey,22,Canada,EG.PA,"Bad News Bears, Rise Nation, Chaos",19280,19771,40.7%,80.7,6.7,1078,27630,0.98,0.7,0.17,0.72,0.11,0.08,13051,K - D diff.,3784,4016,0.94,1.11,73.1%,18.8%,14579,8349,3424,1047,213,18,12995,909,1666,3301,310,154,1.09
1485,RUBINO,Ruben Villarroel,28,Norway,,"Dignitas, Nordavind, LGB",17632,17802,52.5%,71.7,2.3,998,26140,0.99,0.67,0.13,0.68,0.1,0.09,12006,K - D diff.,2289,2494,0.92,0.95,71.9%,12.4%,14134,7734,3164,906,175,27,12187,846,1070,3357,140,45,0.98
334,AdreN,Dauren Kystaubayev,32,Kazakhstan,,"Gambit, HellRaisers, K23",31357,31574,48.8%,75.9,5.3,1767,46454,0.99,0.68,0.15,0.68,0.08,0.07,21379,K - D diff.,4756,5119,0.93,0.99,74.2%,14.7%,25075,13782,5611,1657,303,26,22645,731,1822,5434,526,251,0.98
12088,ryann,Ryan Welsh,21,United States,,"Singularity, Swole Patrol, Envy, Gorilla Gang",12192,12461,55.1%,73.9,3.0,697,17857,0.98,0.68,0.12,0.7,0.12,0.1,8231,K - D diff.,1971,2037,0.97,1.03,73.1%,15.7%,9626,5228,2207,652,126,18,8776,305,830,2126,103,78,1.04
7412,gla1ve,Lukas Rossander,27,Denmark,Astralis,"Astralis, CPH Wolves",29339,29265,46.5%,74.8,6.1,1690,44425,1.0,0.66,0.16,0.66,0.1,0.08,20111,K - D diff.,4617,4728,0.98,1.01,75.3%,14.4%,24314,13038,5236,1561,254,22,20712,1079,2320,4670,565,53,0.98
13992,Zix,Krasen Minchev,23,Bulgaria,,Bpro,7076,7242,54.4%,75.0,4.4,400,10329,0.98,0.69,0.14,0.7,0.12,0.11,4763,K - D diff.,1001,1083,0.92,0.98,74.0%,13.9%,5566,3000,1304,373,81,5,5327,29,425,1238,66,5,1.04
16947,Perfecto,Ilya Zalutskiy,22,Russia,Natus Vincere,"Natus Vincere, Syman",11892,11476,46.4%,69.8,4.5,722,19078,1.04,0.62,0.13,0.6,0.09,0.09,8350,K - D diff.,1218,1159,1.05,0.88,73.2%,8.8%,10728,5604,2077,555,101,13,8644,218,838,1999,193,44,1.04
17937,isak,Isak Fahlén,20,Sweden,GamerLegion,"GamerLegion, Lilmix",10437,10462,50.1%,73.3,5.1,587,15870,1.0,0.66,0.13,0.66,0.09,0.09,7136,K - D diff.,1311,1381,0.95,0.93,71.7%,11.8%,8734,4621,1853,547,106,9,7641,280,396,1909,205,37,1.03
8716,DeadFox,Bence Böröcz,27,Hungary,,HellRaisers,13856,13910,38.4%,69.5,3.5,807,21060,1.0,0.66,0.13,0.66,0.1,0.11,9453,K - D diff.,2154,2095,1.03,1.01,73.2%,14.6%,11607,6098,2476,727,138,14,7021,3405,864,2387,173,22,0.98
17930,wiz,Jerric Jiang,21,United States,EG.CD,"RBG, Carpe Diem",8682,8582,28.7%,68.9,4.3,501,13291,1.01,0.65,0.1,0.65,0.09,0.09,6034,K - D diff.,1323,1080,1.23,1.03,73.6%,14.6%,7257,3982,1557,405,79,11,2235,4685,217,1434,110,37,1.02
5045,zende,Erik Sundeqvist,27,Sweden,,"DenDD, Property",7064,7065,47.7%,74.1,3.4,397,10444,1.0,0.68,0.13,0.68,0.09,0.11,4880,K - D diff.,914,876,1.04,0.96,72.8%,12.9%,5564,3201,1265,344,63,7,5497,74,203,1214,66,15,0.98
11996,Daffu,Jakob Schildt,24,Denmark,ECSTATIC,"ECSTATIC, Lyngby Vikings, Copenhagen Flames",12656,12553,51.3%,72.8,4.6,717,19219,1.01,0.66,0.13,0.65,0.12,0.13,8756,K - D diff.,1559,1531,1.02,0.94,71.2%,11.4%,10463,5734,2255,665,93,9,9719,97,671,1989,179,46,1.04
7499,Spiidi,Timo Richter,26,Germany,Sprout,"Sprout, MOUZ",36428,36257,40.5%,73.7,5.0,2104,55937,1.0,0.65,0.15,0.65,0.09,0.09,25044,K - D diff.,4208,4759,0.88,0.9,72.1%,10.5%,30893,16370,6407,1893,345,29,26981,988,1760,6101,451,231,0.98
17936,bq,Adam Bergqvist,20,Sweden,X Gamer,Lilmix,7342,7546,53.1%,74.6,3.3,398,10734,0.97,0.68,0.13,0.7,0.08,0.08,4946,K - D diff.,1062,1196,0.89,0.98,69.8%,14.1%,5788,3142,1305,414,77,8,5525,235,231,1260,67,45,1.02
12872,apocdud,Tom Henry,23,Australia,,"VERTEX, Chiefs, Genuine",12832,12941,37.0%,74.9,5.5,735,19035,0.99,0.67,0.14,0.68,0.11,0.1,8818,K - D diff.,2147,2017,1.06,1.05,76.4%,17.1%,10217,5749,2274,657,126,12,6377,3366,721,2127,248,33,1.05
7438,anger,Todd Williams,34,United States,,"Mythic, Winterfox, Denial, Luminosity",12065,12294,50.9%,74.2,3.5,682,17700,0.98,0.68,0.14,0.69,0.1,0.1,8175,K - D diff.,1551,1655,0.94,0.95,72.1%,12.9%,9525,5219,2188,639,112,17,9051,37,448,2397,120,22,0.98
11498,NickelBack,Aleksei Trofimov,25,Russia,Entropiq,"Entropiq, pro100, Winstrike",24785,24853,39.7%,75.5,6.4,1407,37420,1.0,0.66,0.16,0.66,0.11,0.1,17096,K - D diff.,3263,3391,0.96,0.95,72.5%,12.2%,20324,11254,4308,1246,263,25,17403,1015,1871,3905,588,55,1.05
14390,WOOD7,Adriano Cerato,27,Brazil,,"Bravos, MIBR, RED Canids",9283,9009,30.5%,71.4,5.9,547,14292,1.03,0.65,0.12,0.63,0.08,0.08,6560,K - D diff.,1380,1236,1.12,1.01,74.7%,14.0%,7732,4389,1690,419,53,9,3869,2792,1034,1439,150,29,1.04
9819,doto,Joonas Forss,26,Finland,HAVU,"HAVU, ENCE",11512,11696,54.8%,74.6,4.5,648,17287,0.98,0.67,0.14,0.68,0.09,0.09,7772,K - D diff.,1718,1991,0.86,0.97,73.2%,14.0%,9515,4902,2139,606,111,14,8061,715,579,2001,124,75,0.98
9480,tifa,Thiago França,26,Brazil,,"Imperial, BigGods, Keyd",7090,7199,45.7%,74.3,3.6,407,10476,0.98,0.68,0.14,0.69,0.09,0.1,4836,K - D diff.,997,1106,0.9,0.97,72.0%,13.5%,5640,3109,1285,363,73,6,5182,73,442,1329,62,16,0.98
10611,Fadey,Rhys Armstrong,24,South Africa,ATK,"ATK, Bravado",12715,13196,54.6%,76.0,3.7,712,18356,0.96,0.69,0.13,0.72,0.11,0.1,8505,K - D diff.,2197,2549,0.86,1.03,73.3%,16.8%,9851,5324,2324,698,146,13,9887,286,346,2072,118,30,0.98
19882,Norwi,Evgeny Ermolin,21,Russia,forZe,"forZe, Trident",7141,7176,49.0%,70.9,4.4,411,10991,1.0,0.65,0.11,0.65,0.1,0.1,4912,K - D diff.,957,1104,0.87,0.93,70.8%,12.0%,6079,3242,1212,367,81,10,5492,89,302,1139,117,42,1.02
16529,Llamas,Luke Merchant,22,Australia,Control,"Ground Zero, Breakaway, SYF",7735,7770,49.3%,70.7,3.3,459,11767,1.0,0.66,0.12,0.66,0.1,0.11,5318,K - D diff.,747,874,0.85,0.86,71.9%,9.1%,6449,3449,1419,368,66,16,5916,85,342,1310,94,12,1.01
